PeakID (cmd=annotatePeaks.pl PLACseq_anchor2.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1008	chr13	22000001	22050000	+	0	NA	Intergenic	Intergenic	10643	NM_175659	319168	Mm.250564	NM_175659	ENSMUSG00000069302	Hist1h2ah	-	histone cluster 1, H2ah	protein-coding
1410	chr10	43350001	43400000	+	0	NA	intron (NM_001168289, intron 4 of 7)	intron (NM_001168289, intron 4 of 7)	-104140	NM_199028	331623	Mm.490388	NM_199028	ENSMUSG00000038214	Bend3	mKIAA1553	BEN domain containing 3	protein-coding
1364	chr10	5800001	5850000	+	0	NA	TTS (NM_019958)	TTS (NM_019958)	-1057	NM_175374	108853	Mm.55082	NM_175374	ENSMUSG00000019774	Mtrf1l	9130004K12Rik	mitochondrial translational release factor 1-like	protein-coding
1076	chr13	96950001	97000000	+	0	NA	Intergenic	(TTGG)n|Simple_repeat|Simple_repeat	50311	NM_001166065	218476	Mm.483490	NM_001166065	ENSMUSG00000091387	Gcnt4	C2gnt3|Gm279|Gm73	glucosaminyl (N-acetyl) transferase 4, core 2 (beta-1,6-N-acetylglucosaminyltransferase)	protein-coding
1507	chr6	52700001	52750000	+	0	NA	intron (NM_001355596, intron 2 of 17)	intron (NM_001355596, intron 2 of 17)	10835	NM_001355596	52440	Mm.389757	NM_025816	ENSMUSG00000004535	Tax1bp1	1200003J11Rik|1700069J21Rik|AA930106|D6Ertd404e|D6Ertd772e|T6bp|TXBP151	Tax1 (human T cell leukemia virus type I) binding protein 1	protein-coding
1021	chr13	33900001	33950000	+	0	NA	intron (NM_001164118, intron 5 of 7)	intron (NM_001164118, intron 5 of 7)	-11032	NR_040707	68808	Mm.443347	NR_040707	ENSMUSG00000085457	1110046J04Rik	-	RIKEN cDNA 1110046J04 gene	ncRNA
1265	chr3	122450001	122500000	+	0	NA	intron (NM_013867, intron 3 of 11)	intron (NM_013867, intron 3 of 11)	-8569	NM_001355264	29815	Mm.45815	NM_013867	ENSMUSG00000028121	Bcar3	AI131758|AND-34	breast cancer anti-estrogen resistance 3	protein-coding
433	chr16	27100001	27150000	+	0	NA	Intergenic	Lx6|LINE|L1	-133348	NM_001013761	239789	Mm.326909	NM_001013761	ENSMUSG00000068428	Gmnc	Gemc1|Gm1778|Gm606	geminin coiled-coil domain containing	protein-coding
379	chr15	62200001	62250000	+	0	NA	intron (NR_132747, intron 2 of 4)	L1M4c|LINE|L1	-5549	NR_003523	67552	Mm.484027	NM_026230		H2afy3	4933432H23Rik	H2A histone family, member Y3	pseudo
1219	chr3	79550001	79600000	+	0	NA	Intergenic	B1_Mus1|SINE|Alu	6808	NR_152118	75879	Mm.410800	NR_152118		4930589L23Rik	-	RIKEN cDNA 4930589L23 gene	ncRNA
1437	chr10	83550001	83600000	+	0	NA	intron (NM_001033375, intron 20 of 32)	intron (NM_001033375, intron 20 of 32)	31059	NM_001033375	319277	Mm.491194	NM_001033375	ENSMUSG00000034560	Washc4	A230046K03Rik|AA589518|Kiaa1033|mKIAA1033	WASH complex subunit 4	protein-coding
109	chr17	80150001	80200000	+	0	NA	intron (NM_176963, intron 4 of 6)	L2|LINE|L2	19968	NR_162791	114483355		NR_162791		Mir12189	mmu-mir-12189	microRNA mir-12189	ncRNA
1831	chr5	33350001	33400000	+	0	NA	Intergenic	Intergenic	-3696	NM_027674	71101	Mm.132178	NM_027674	ENSMUSG00000037355	Uvssa	4933407H18Rik|D330017J19Rik|Kiaa1530|mKIAA1530	UV stimulated scaffold protein A	protein-coding
1211	chr3	62450001	62500000	+	0	NA	intron (NM_028136, intron 20 of 24)	intron (NM_028136, intron 20 of 24)	31988	NM_028136	72162	Mm.224233	NM_028136	ENSMUSG00000027770	Dhx36	2810407E23Rik|AI452301|AU022184|Ddx36|mKIAA1488	DEAH (Asp-Glu-Ala-His) box polypeptide 36	protein-coding
669	chr2	117400001	117450000	+	0	NA	Intergenic	(CCAA)n|Simple_repeat|Simple_repeat	-82123	NM_011246	19419	Mm.42150	NM_011246	ENSMUSG00000027347	Rasgrp1	Rasgrp|calDAG-GEFII	RAS guanyl releasing protein 1	protein-coding
57	chr17	22000001	22050000	+	0	NA	Intergenic	L1Md_F|LINE|L1	62441	NM_001025373	74670	Mm.26540	NM_001025373	ENSMUSG00000053347	Zfp943	4930432O21Rik	zinc finger prtoein 943	protein-coding
1075	chr13	94100001	94150000	+	0	NA	intron (NM_172589, intron 2 of 3)	intron (NM_172589, intron 2 of 3)	67204	NM_172589	218454	Mm.316553	NM_172589	ENSMUSG00000045312	Lhfpl2	6030465B15|AI447312|AW050335|mKIAA0206|vgim	lipoma HMGIC fusion partner-like 2	protein-coding
1475	chr6	8700001	8750000	+	0	NA	intron (NM_001252266, intron 5 of 11)	intron (NM_001252266, intron 5 of 11)	33458	NM_001252266	15893	Mm.275683	NM_010492	ENSMUSG00000062995	Ica1	69kDa|ICA69	islet cell autoantigen 1	protein-coding
434	chr16	27450001	27500000	+	0	NA	Intergenic	Lx|LINE|L1	86044	NM_026202	67501	Mm.258985	NM_026202	ENSMUSG00000038127	Ccdc50	C3orf6	coiled-coil domain containing 50	protein-coding
1522	chr6	70350001	70400000	+	0	NA	Intergenic	Lx8|LINE|L1	417175	NM_009075	19895	Mm.17905	NM_009075	ENSMUSG00000053604	Rpia	RPI	ribose 5-phosphate isomerase A	protein-coding
447	chr16	38500001	38550000	+	0	NA	TTS (NM_001300827)	TTS (NM_001300827)	-2337	NM_024273	76916	Mm.132231	NM_024273	ENSMUSG00000002846	Timmdc1	2810021C21Rik|4930455C21Rik|AV135763	translocase of inner mitochondrial membrane domain containing 1	protein-coding
1481	chr6	22450001	22500000	+	0	NA	Intergenic	Intergenic	-118919	NM_138587	27999	Mm.490307	NM_138587	ENSMUSG00000029672	Fam3c	D6Wsu176e|Ilei	family with sequence similarity 3, member C	protein-coding
637	chr2	61450001	61500000	+	0	NA	Intergenic	Intergenic	-103586	NM_011529	21353	Mm.244393	NM_011529	ENSMUSG00000064289	Tank	C86182|E430026L09Rik|I-TRAF	TRAF family member-associated Nf-kappa B activator	protein-coding
80	chr17	48000001	48050000	+	0	NA	Intergenic	Intergenic	13293	NM_029689	76651	Mm.76918	NM_029689	ENSMUSG00000094928	1700122O11Rik	-	RIKEN cDNA 1700122O11 gene	protein-coding
1638	chr7	33300001	33350000	+	0	NA	Intergenic	L1Md_F3|LINE|L1	37693	NM_001281526	434676		NM_001281526	ENSMUSG00000095232	Scgb1b19	Abpa19|EG434676|Gm5632	secretoglobin, family 1B, member 19	protein-coding
1016	chr13	31650001	31700000	+	0	NA	Intergenic	MTD|LTR|ERVL-MaLR	49184	NM_010225	14238	Mm.125548	NM_010225	ENSMUSG00000038402	Foxf2	FREAC2|Fkh20|LUN	forkhead box F2	protein-coding
1800	chr4	140900001	140950000	+	0	NA	intron (NM_008812, intron 4 of 15)	intron (NM_008812, intron 4 of 15)	18640	NM_008812	18600	Mm.2296	NM_008812	ENSMUSG00000028927	Padi2	Pdi|Pdi2|mKIAA0994	peptidyl arginine deiminase, type II	protein-coding
1252	chr3	106150001	106200000	+	0	NA	Intergenic	L1Md_F2|LINE|L1	-7436	NM_009892	12655	Mm.387173	NM_009892	ENSMUSG00000040809	Chil3	AI505981|Chi3l3|ECF-L|Ym1	chitinase-like 3	protein-coding
946	chr9	66950001	67000000	+	0	NA	intron (NM_030717, intron 1 of 5)	CpG	484	NM_030717	80907	Mm.157882	NM_030717	ENSMUSG00000032370	Lactb	LACT-1|Lact1|Mrpl56	lactamase, beta	protein-coding
1052	chr13	60700001	60750000	+	0	NA	intron (NM_134062, intron 11 of 26)	intron (NM_134062, intron 11 of 26)	61364	NM_199148	218275	Mm.222427	NM_199148	ENSMUSG00000042243	BC051665	-	cDNA sequence BC051665	protein-coding
807	chr11	20650001	20700000	+	0	NA	Intergenic	Intergenic	43023	NM_001038625	58172	Mm.339676	NM_021372	ENSMUSG00000049800	Sertad2	AB041541|AU021878|Kiaa0127|MNCb-1504|SEI-2|Sei2|TRIP-Br2|mKIAA0127	SERTA domain containing 2	protein-coding
826	chr11	55050001	55100000	+	0	NA	intron (NM_177471, intron 1 of 6)	RSINE1|SINE|B4	3131	NM_177471	52570	Mm.22361	NM_177471	ENSMUSG00000049588	Ccdc69	2210021E03Rik|D11Ertd461e	coiled-coil domain containing 69	protein-coding
1242	chr3	100550001	100600000	+	0	NA	intron (NM_010763, intron 12 of 12)	intron (NM_010763, intron 12 of 12)	-85808	NM_001142952	74645	Mm.226900	NM_001142952	ENSMUSG00000044468	Tent5c	4930431B09Rik|AI449797|Fam46c	terminal nucleotidyltransferase 5C	protein-coding
1763	chr4	89100001	89150000	+	0	NA	intron (NR_151607, intron 1 of 3)	PB1D10|SINE|Alu	3226	NR_151607	102637941	Mm.366358	NR_151607		Gm12602	-	predicted gene 12602	ncRNA
1899	chr5	125250001	125300000	+	0	NA	Intergenic	Intergenic	66094	NM_001205082	20778	Mm.282242	NM_016741	ENSMUSG00000037936	Scarb1	AI120173|CD36|Cd36l1|Chohd1|Cla-1|Cla1|D5Ertd460e|Hdlq1|Hlb398|SR-B1|SR-BI|SRBI|Srb1|mSR-BI	scavenger receptor class B, member 1	protein-coding
271	chr18	4100001	4150000	+	0	NA	Intergenic	Intergenic	-40832	NM_026092	67328	Mm.158148	NM_026092	ENSMUSG00000024233	Lyzl1	1700038F02Rik|Lyc2|Lyzd1	lysozyme-like 1	protein-coding
871	chr11	105850001	105900000	+	0	NA	intron (NM_181071, intron 13 of 25)	intron (NM_181071, intron 13 of 25)	69487	NM_001356374	13056	Mm.149403	NM_007805	ENSMUSG00000019590	Cyb561	-	cytochrome b-561	protein-coding
386	chr15	78850001	78900000	+	0	NA	Intergenic	RLTR35B_MM|LTR|ERVL	-2190	NM_145929	106039	Mm.251331	NM_145929	ENSMUSG00000033128	Gga1	4930406E12Rik|AU016030|AW209092	golgi associated, gamma adaptin ear containing, ARF binding protein 1	protein-coding
618	chr2	36200001	36250000	+	0	NA	Intergenic	Intergenic	-5426	NM_008969	19224	Mm.275434	NM_008969	ENSMUSG00000047250	Ptgs1	COX1|Cox-1|Cox-3|PGHS-1|PHS 1|Pghs1	prostaglandin-endoperoxide synthase 1	protein-coding
1757	chr4	63900001	63950000	+	0	NA	Intergenic	Intergenic	-63716	NM_009403	21949	Mm.4664	NM_009403	ENSMUSG00000028362	Tnfsf8	CD153|CD30LG|Cd30l|Tnlg3a	tumor necrosis factor (ligand) superfamily, member 8	protein-coding
134	chr1	38800001	38850000	+	0	NA	intron (NM_001029878, intron 1 of 11)	Cheshire|DNA|hAT-Charlie	11687	NM_001029878	381338	Mm.487137	NM_028403	ENSMUSG00000048814	Lonrf2	2900060P06Rik|AI851349	LON peptidase N-terminal domain and ring finger 2	protein-coding
1150	chr14	64750001	64800000	+	0	NA	intron (NM_001081177, intron 31 of 39)	intron (NM_001081177, intron 31 of 39)	122459	NM_001081177	16554	Mm.23611	NM_001081177	ENSMUSG00000060012	Kif13b	5330429L19Rik|6030414C01|AI429803|C130021D12Rik|GAKIN	kinesin family member 13B	protein-coding
534	chr12	71000001	71050000	+	0	NA	intron (NM_001081195, intron 5 of 23)	intron (NM_001081195, intron 5 of 23)	9033	NM_001081195	238247	Mm.241601	NM_001081195	ENSMUSG00000048118	Arid4a	A630009N03|A630067N03Rik|Rbbp1	AT rich interactive domain 4A (RBP1-like)	protein-coding
1005	chr13	16750001	16800000	+	0	NA	Intergenic	Intergenic	-751577	NR_155430	100503142	Mm.359204	NR_155430		B230303A05Rik	B230303A05|EG328191	U1 small nuclear ribonucleoprotein 1C pseudogene	pseudo
1145	chr14	60650001	60700000	+	0	NA	intron (NM_001033272, intron 1 of 12)	B1_Mur2|SINE|Alu	40295	NM_001033272	219140	Mm.149776	NM_001033272	ENSMUSG00000021990	Spata13	C79050|ESTM11|X83327|mFLJ00298	spermatogenesis associated 13	protein-coding
649	chr2	75750001	75800000	+	0	NA	Intergenic	B2_Mm2|SINE|B2	-57177	NM_172666	228061	Mm.31227	NM_172666	ENSMUSG00000042410	Agps	5832437L22|9930035G10Rik|AW123847|Adaps|Adas|Adhaps|Adps|Aldhpsy|bs2	alkylglycerone phosphate synthase	protein-coding
22	chr19	31750001	31800000	+	0	NA	Intergenic	Intergenic	-9967	NM_001013833	19091	Mm.381170	NM_011160	ENSMUSG00000052920	Prkg1	AW125416|CGKI|Gm19690|Prkg1b|Prkgr1b	protein kinase, cGMP-dependent, type I	protein-coding
1064	chr13	76100001	76150000	+	0	NA	intron (NM_001081352, intron 14 of 43)	intron (NM_001081352, intron 14 of 43)	26266	NM_001081352	218343	Mm.277964	NM_001081352	ENSMUSG00000033991	Ttc37	-	tetratricopeptide repeat domain 37	protein-coding
1258	chr3	109450001	109500000	+	0	NA	intron (NM_020505, intron 2 of 26)	intron (NM_020505, intron 2 of 26)	-99007	NM_146139	57257	Mm.282257	NM_020505	ENSMUSG00000033721	Vav3	A530094I06Rik|AA986410|Idd18.1	vav 3 oncogene	protein-coding
340	chr15	5900001	5950000	+	0	NA	Intergenic	Intergenic	119704	NR_155429	105245876	Mm.128197	NR_155428		Gm41259	-	predicted gene, 41259	ncRNA
1534	chr6	87850001	87900000	+	0	NA	Intergenic	Intergenic	-12940	NM_017477	54161	Mm.258785	NM_017477	ENSMUSG00000030058	Copg1	AU019265|BC056168|Copg|D6Ertd71e|D6Wsu16e	coatomer protein complex, subunit gamma 1	protein-coding
267	chr1	192750001	192800000	+	0	NA	Intergenic	B2_Mm2|SINE|B2	-3781	NM_144881	226861	Mm.145857	NM_144881	ENSMUSG00000037375	Hhat	2810432O22Rik|AI462858|AP-2CRE|Skn|Tg(TFAP2A-cre)1Will	hedgehog acyltransferase	protein-coding
205	chr1	118450001	118500000	+	0	NA	intron (NM_001359341, intron 8 of 37)	B3|SINE|B2	-15735	NR_027901	68204	Mm.443536	NR_027901	ENSMUSG00000107722	2900060B14Rik	-	RIKEN cDNA 2900060B14 gene	ncRNA
1854	chr5	75100001	75150000	+	0	NA	intron (NR_045792, intron 1 of 3)	B1F2|SINE|Alu	14679	NR_045792	100503184	Mm.386273	NR_045792	ENSMUSG00000107192	Gm19583	-	predicted gene, 19583	ncRNA
760	chrX	73900001	73950000	+	0	NA	intron (NM_023132, intron 9 of 10)	B1_Mus1|SINE|Alu	-3056	NM_001310538	56292	Mm.246654	NM_019870	ENSMUSG00000031388	Naa10	2310039H09Rik|Ard1|Ard1a|Te2	N(alpha)-acetyltransferase 10, NatA catalytic subunit	protein-coding
1916	chr5	147300001	147350000	+	0	NA	Intergenic	MTB|LTR|ERVL-MaLR	-2560	NM_001039678	231903	Mm.291286	NM_001039678	ENSMUSG00000075543	Urad	EG231903|Prhoxnb	ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5) decarboxylase	protein-coding
14	chr19	16550001	16600000	+	0	NA	intron (NM_008137, intron 2 of 6)	L1Md_A|LINE|L1	139333	NM_008137	14675	Mm.313181	NM_008137	ENSMUSG00000024697	Gna14	AU023208	guanine nucleotide binding protein, alpha 14	protein-coding
1117	chr14	21700001	21750000	+	0	NA	Intergenic	PB1D7|SINE|Alu	-10424	NM_001013826	435391	Mm.295860	NM_001013826	ENSMUSG00000063821	Dupd1	EG435391	dual specificity phosphatase and pro isomerase domain containing 1	protein-coding
1749	chr4	55200001	55250000	+	0	NA	Intergenic	Intergenic	-125042	NM_009011	19359	Mm.196846	NM_009011	ENSMUSG00000028426	Rad23b	0610007D13Rik|AV001138|HR23B|mHR23B|p58	RAD23 homolog B, nucleotide excision repair protein	protein-coding
1121	chr14	27400001	27450000	+	0	NA	Intergenic	ORR1B1|LTR|ERVL-MaLR	-3834	NM_001114879	218850	Mm.247767	NM_028945	ENSMUSG00000040651	Tasor	4732418E12|4933409E02Rik|D14Abb1e|Fam208a|MommeD6	transcription activation suppressor	protein-coding
974	chr9	106400001	106450000	+	0	NA	Intergenic	B2_Mm2|SINE|B2	-4411	NM_001324533	19944	Mm.288696	NM_009082	ENSMUSG00000048758	Rpl29	Rpl43	ribosomal protein L29	protein-coding
195	chr1	92600001	92650000	+	0	NA	Intergenic	L1MA4|LINE|L1	5119	NM_206896	257890	Mm.337259	NM_206896	ENSMUSG00000061616	Olfr12	MOR208-5	olfactory receptor 12	protein-coding
551	chr12	86050001	86100000	+	0	NA	intron (NM_009368, intron 1 of 6)	intron (NM_009368, intron 1 of 6)	4041	NM_009368	21809	Mm.3992	NM_009368	ENSMUSG00000021253	Tgfb3	TGF-beta-3|Tgfb-3	transforming growth factor, beta 3	protein-coding
1778	chr4	116600001	116650000	+	0	NA	intron (NM_016777, intron 2 of 15)	intron (NM_016777, intron 2 of 15)	2497	NM_001284229	50927	Mm.257181	NM_016777	ENSMUSG00000028693	Nasp	5033430J04Rik|AI131596|AI317140|D4Ertd767e|Epcs32|Nasp-T	nuclear autoantigenic sperm protein (histone-binding)	protein-coding
782	chrX	135500001	135550000	+	0	NA	Intergenic	L1M2|LINE|L1	30394	NM_001099321	100040635	Mm.336240	NM_001099321	ENSMUSG00000079432	Gm15023	-	predicted gene 15023	protein-coding
1233	chr3	90900001	90950000	+	0	NA	Intergenic	L1Md_F2|LINE|L1	-146662	NR_033593	619677	Mm.396622	NR_033593	ENSMUSG00000086377	4930529C04Rik	-	zinc finger, BED domain containing 4 pseudogene	pseudo
1665	chr7	75350001	75400000	+	0	NA	Intergenic	RMER15|LTR|ERVL	-65738	NM_153579	64176	Mm.273082	NM_153579	ENSMUSG00000053025	Sv2b	A830038F04Rik|AI850768|mKIAA0735	synaptic vesicle glycoprotein 2 b	protein-coding
1468	chr10	122500001	122550000	+	0	NA	Intergenic	B3A|SINE|B2	44891	NR_040616	319272	Mm.411763	NR_040616	ENSMUSG00000112095	A130077B15Rik	-	RIKEN cDNA A130077B15 gene	ncRNA
19	chr19	26650001	26700000	+	0	NA	intron (NM_011416, intron 14 of 32)	intron (NM_011416, intron 14 of 32)	69840	NM_011416	67155	Mm.491146	NM_011416	ENSMUSG00000024921	Smarca2	2610209L14Rik|SNF2alpha|Snf2l2|brahma|brm	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	protein-coding
784	chrX	140600001	140650000	+	0	NA	Intergenic	MTD|LTR|ERVL-MaLR	-24478	NM_001077364	14605	Mm.22216	NM_010286	ENSMUSG00000031431	Tsc22d3	DIP|Dsip1|Gilz|TSC-22R|Tilz3	TSC22 domain family, member 3	protein-coding
1654	chr7	58750001	58800000	+	0	NA	intron (NM_009728, intron 3 of 20)	intron (NM_009728, intron 3 of 20)	116798	NM_009728	11982	Mm.135129	NM_009728	ENSMUSG00000025324	Atp10a	Atp10c|pfatp	ATPase, class V, type 10A	protein-coding
600	chr2	22650001	22700000	+	0	NA	intron (NM_008078, intron 12 of 15)	intron (NM_008078, intron 12 of 15)	20717	NR_039548	100628608		NR_039548	ENSMUSG00000106199	Mir3967	mmu-mir-3967|mu-mir-3967	microRNA 3967	ncRNA
819	chr11	44300001	44350000	+	0	NA	Intergenic	MLT1G1|LTR|ERVL-MaLR	-75063	NM_001303244	16160	Mm.239707	NM_008352	ENSMUSG00000004296	Il12b	Il-12b|Il-12p40|Il12p40|p40	interleukin 12b	protein-coding
13	chr19	15600001	15650000	+	0	NA	Intergenic	MER63C|DNA|hAT-Blackjack	299622	NM_001205339	107272	Mm.289936	NM_177420	ENSMUSG00000024640	Psat1	D8Ertd814e|EPIP|PSA|Psat	phosphoserine aminotransferase 1	protein-coding
533	chr12	70900001	70950000	+	0	NA	Intergenic	IAPLTR1a_Mm|LTR|ERVK	-12857	NM_019785	56444	Mm.29317	NM_019785	ENSMUSG00000021076	Actr10	Actr11|Arp11	ARP10 actin-related protein 10	protein-coding
1080	chr13	100000001	100050000	+	0	NA	intron (NM_001081061, intron 37 of 38)	intron (NM_001081061, intron 37 of 38)	-9361	NM_030026	78038	Mm.137327	NM_030026	ENSMUSG00000021646	Mccc2	4930552N12Rik|MCCB	methylcrotonoyl-Coenzyme A carboxylase 2 (beta)	protein-coding
1799	chr4	139250001	139300000	+	0	NA	intron (NM_001037761, intron 4 of 9)	intron (NM_001037761, intron 4 of 9)	35708	NR_151463	212555	Mm.45131	NM_145384	ENSMUSG00000028744	Pqlc2	BC019216	PQ loop repeat containing 2	protein-coding
1392	chr10	26850001	26900000	+	0	NA	intron (NM_176837, intron 7 of 14)	(TA)n|Simple_repeat|Simple_repeat	102488	NM_176837	73910	Mm.356496	NM_176837	ENSMUSG00000039031	Arhgap18	4833419J07Rik|AI314906|AI843501	Rho GTPase activating protein 18	protein-coding
198	chr1	95650001	95700000	+	0	NA	Intergenic	Intergenic	-7406	NM_009183	20452	Mm.306228	NM_009183	ENSMUSG00000040710	St8sia4	PST|PST-1|SIAT8-D|ST8SiaIV|Siat8d	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4	protein-coding
1554	chr6	108150001	108200000	+	0	NA	intron (NM_145937, intron 2 of 8)	B4A|SINE|B4	10583	NM_145937	58911	Mm.439876	NM_145937	ENSMUSG00000030101	Sumf1	AA543204|AI463102|AI851573|FGE	sulfatase modifying factor 1	protein-coding
1373	chr10	13300001	13350000	+	0	NA	promoter-TSS (NM_001195096)	promoter-TSS (NM_001195096)	-711	NM_001359294	215789	Mm.283359	NM_001033257	ENSMUSG00000062866	Phactr2	AV158170|BC012871	phosphatase and actin regulator 2	protein-coding
339	chr15	5100001	5150000	+	0	NA	Intergenic	Intergenic	6579	NR_028091	100302529		NR_028091		Snord72	MBII-240	small nucleolar RNA, C/D box 72	snoRNA
761	chrX	74800001	74850000	+	0	NA	Intergenic	Intergenic	-12196	NM_001081670	546325	Mm.436644	NM_001081670	ENSMUSG00000079531	Gm5936	EG546325	predicted gene 5936	protein-coding
1057	chr13	64000001	64050000	+	0	NA	Intergenic	Intergenic	64201	NM_008291	15487	Mm.5109	NM_008291	ENSMUSG00000033122	Hsd17b3	-	hydroxysteroid (17-beta) dehydrogenase 3	protein-coding
1264	chr3	122100001	122150000	+	0	NA	intron (NM_007378, intron 20 of 49)	(CA)n|Simple_repeat|Simple_repeat	80540	NM_007378	11304	Mm.3918	NM_007378	ENSMUSG00000028125	Abca4	AW050280|Abc10|Abcr|D430003I15Rik|RmP	ATP-binding cassette, sub-family A (ABC1), member 4	protein-coding
1028	chr13	36650001	36700000	+	0	NA	Intergenic	L1M2|LINE|L1	59477	NM_153529	68404	Mm.232930	NM_153529	ENSMUSG00000039114	Nrn1	0710008J23Rik|Cpg15|Nrn	neuritin 1	protein-coding
200	chr1	98150001	98200000	+	0	NA	intron (NR_151613, intron 1 of 3)	intron (NR_151613, intron 1 of 3)	1352	NR_151613	102634194	Mm.387024	NR_151613	ENSMUSG00000100711	Gm29461	-	predicted gene 29461	ncRNA
1788	chr4	132100001	132150000	+	0	NA	intron (NM_013622, intron 1 of 2)	intron (NM_013622, intron 1 of 2)	19486	NM_013622	18386	Mm.5243	NM_013622	ENSMUSG00000050511	Oprd1	DOR|DOR-1|Nbor|mDOR	opioid receptor, delta 1	protein-coding
252	chr1	174000001	174050000	+	0	NA	intron (NM_172648, intron 4 of 6)	intron (NM_172648, intron 4 of 6)	6755	NM_172648	226695	Mm.425061	NM_172648	ENSMUSG00000054203	Ifi205	D3|D3cDNA|Ifi205a	interferon activated gene 205	protein-coding
1723	chr4	8000001	8050000	+	0	NA	Intergenic	MLT2B1|LTR|ERVL	214041	NM_007592	12319	Mm.119320	NM_007592	ENSMUSG00000041261	Car8	AW546993|Ca8|Cals|Cals1|Carp|wdl	carbonic anhydrase 8	protein-coding
1712	chr7	135650001	135700000	+	0	NA	intron (NM_001316681, intron 14 of 17)	L1MB7|LINE|L1	-22686	NR_015548	67765	Mm.445272	NR_015548	ENSMUSG00000097471	5830432E09Rik	-	RIKEN cDNA 5830432E09 gene	ncRNA
185	chr1	82950001	83000000	+	0	NA	Intergenic	Intergenic	63448	NM_030556	80721	Mm.261542	NM_030556	ENSMUSG00000038496	Slc19a3	A230084E24Rik|AI788884|ThTr2	solute carrier family 19, member 3	protein-coding
928	chr9	55900001	55950000	+	0	NA	intron (NM_001357652, intron 1 of 32)	L1_Mus2|LINE|L1	13119	NM_001081341	244891	Mm.86588	NM_175536	ENSMUSG00000034007	Scaper	C430017I08|D530014O03Rik|Zfp291	S phase cyclin A-associated protein in the ER	protein-coding
821	chr11	46250001	46300000	+	0	NA	intron (NM_133769, intron 8 of 30)	intron (NM_133769, intron 8 of 30)	37358	NM_001252460	76884	Mm.154358	NM_133769	ENSMUSG00000020340	Cyfip2	1500004I01Rik|6430511D02Rik|AA930218|AU022376|Pir121|mKIAA1168	cytoplasmic FMR1 interacting protein 2	protein-coding
1429	chr10	75400001	75450000	+	0	NA	intron (NM_133995, intron 4 of 9)	intron (NM_133995, intron 4 of 9)	18089	NM_133995	103149	Mm.441195	NM_133995	ENSMUSG00000033427	Upb1	AI195023	ureidopropionase, beta	protein-coding
1002	chr13	12950001	13000000	+	0	NA	Intergenic	L1VL1|LINE|L1	30393	NM_031191	18811	Mm.88796	NM_031191	ENSMUSG00000079092	Prl2c2	Ghd2|MRP-1|PLF-1|Plf|Plf1	prolactin family 2, subfamily c, member 2	protein-coding
1405	chr10	43050001	43100000	+	0	NA	intron (NM_175407, intron 4 of 6)	intron (NM_175407, intron 4 of 6)	-83838	NR_153349	327749	Mm.428887	NR_153349		Gm5079	C230040G06	predicted gene 5079	ncRNA
1201	chr3	53450001	53500000	+	0	NA	intron (NM_173382, intron 8 of 12)	intron (NM_173382, intron 8 of 12)	11205	NM_173382	212127	Mm.491292	NM_173382	ENSMUSG00000049504	Proser1	2810046L04Rik|9330161F11	proline and serine rich 1	protein-coding
1284	chr3	146150001	146200000	+	0	NA	intron (NM_001005846, intron 4 of 13)	B1F2|SINE|Alu	24826	NM_001005846	68279	Mm.116862	NM_026656	ENSMUSG00000011008	Mcoln2	3300002C04Rik|AI549968|C86638|TRPML2	mucolipin 2	protein-coding
1041	chr13	46650001	46700000	+	0	NA	intron (NM_001033192, intron 4 of 4)	intron (NM_001033192, intron 4 of 4)	5478	NM_001033192	97863	Mm.275934	NM_001033192	ENSMUSG00000069237	Fam8a1	C78339	family with sequence similarity 8, member A1	protein-coding
