	chr1	s1	e1	chr2	s2	e2	Interaction_score	Annotation_1	Detailed_Annotation_1	Distance_to_TSS_1	Nearest_PromoterID_1	Entrez_ID_1	Nearest_Unigene_1	Nearest_Refseq_1	Nearest_Ensembl_1	Gene_Name_1	Gene_Alias_1	Gene_Description_1	Gene_Type_1	Annotation_2	Detailed_Annotation_2	Distance_to_TSS_2	Nearest_PromoterID_2	Entrez_ID_2	Nearest_Unigene_2	Nearest_Refseq_2	Nearest_Ensembl_2	Gene_Name_2	Gene_Alias_2	Gene_Description_2	Gene_Type_2	TSS_1	TSS_2
1001	chr13	12600000	12650000	chr13	13350000	13400000		intron (NR_003568, intron 2 of 6)	ORR1B1|LTR|ERVL-MaLR	25395	NR_003568	664862.0	Mm.415635	NR_003568		Gpr137b-ps	2310041G17Rik	G protein-coupled receptor 137B, pseudogene	pseudo	intron (NM_031999, intron 1 of 6)	intron (NM_031999, intron 1 of 6)	18624	NM_031999	83924.0	Mm.379269	NM_031999	ENSMUSG00000021306	Gpr137b	AI788917|AU016435|AW546472|C730041E01|C80550|C80741|D13Abb1e|Tm7sf1	G protein-coupled receptor 137B	protein-coding	5.0	4.0
1002	chr13	12750000	12800000	chr13	12950000	13000000		Intergenic	L1_Mur1|LINE|L1	25058	NM_011954	26421.0	Mm.457984	NM_011954		Prl2c4	MRP-3|Mrpplf3|PLF-3|mrp/plf3	prolactin family 2, subfamily c, member 4	protein-coding	Intergenic	L1VL1|LINE|L1	30393	NM_031191	18811.0	Mm.88796	NM_031191	ENSMUSG00000079092	Prl2c2	Ghd2|MRP-1|PLF-1|Plf|Plf1	prolactin family 2, subfamily c, member 2	protein-coding	5.0	6.0
1003	chr13	14000000	14050000	chr13	14050000	14100000		intron (NR_130788, intron 3 of 16)	RLTR6_Mm|LTR|ERV1	14638	NR_130788	70430.0	Mm.260209	NM_178337	ENSMUSG00000039233	Tbce	2610206D02Rik|C530005D02Rik|pmn	tubulin-specific chaperone E	protein-coding	intron (NM_194262, intron 2 of 23)	intron (NM_194262, intron 2 of 23)	11216	NM_194262	94246.0	Mm.439784	NM_194262	ENSMUSG00000039219	Arid4b	BCAA|BRCAA1|RBBP1L1|Rbp1l1|SAP180	AT rich interactive domain 4B (RBP1-like)	protein-coding	3.0	2.0
1004	chr13	14650000	14700000	chr13	15750000	15800000		Intergenic	MERV1_I-int|LTR|ERV1	44742	NM_134067	105351.0	Mm.41450	NM_134067	ENSMUSG00000039182	AW209491	-	expressed sequence AW209491	protein-coding	Intergenic	ORR1D2|LTR|ERVL-MaLR	27630	NR_045507	71071.0	Mm.380845	NR_045507	ENSMUSG00000113960	4933412O06Rik	-	RIKEN cDNA 4933412O06 gene	ncRNA	9.0	6.0
1005	chr13	15950000	16000000	chr13	16750000	16800000		intron (NR_155430, intron 1 of 3)	L1_Mus1|LINE|L1	-36851	NM_008380	16323.0	Mm.8042	NM_008380	ENSMUSG00000041324	Inhba	-	inhibin beta-A	protein-coding	Intergenic	Intergenic	-751577	NR_155430	100503142.0	Mm.359204	NR_155430		B230303A05Rik	B230303A05|EG328191	U1 small nuclear ribonucleoprotein 1C pseudogene	pseudo	-7.0	-150.0
1006	chr13	20000000	20050000	chr13	20250000	20300000		Intergenic	Intergenic	-65507	NM_080288	140580.0	Mm.342392	NM_080288	ENSMUSG00000041112	Elmo1	6330578D22Rik|C230095H21Rik|CED-12	engulfment and cell motility 1	protein-coding	intron (NM_080288, intron 8 of 21)	ORR1D1|LTR|ERVL-MaLR	184493	NM_080288	140580.0	Mm.342392	NM_080288	ENSMUSG00000041112	Elmo1	6330578D22Rik|C230095H21Rik|CED-12	engulfment and cell motility 1	protein-coding	-13.0	37.0
1007	chr13	20300000	20350000	chr13	21150000	21200000		intron (NM_080288, intron 13 of 21)	intron (NM_080288, intron 13 of 21)	-147990	NM_198093	140580.0	Mm.342392	NM_080288	ENSMUSG00000041112	Elmo1	6330578D22Rik|C230095H21Rik|CED-12	engulfment and cell motility 1	protein-coding	Intergenic	Intergenic	-4931	NM_009054	19720.0	Mm.314056	NM_009054	ENSMUSG00000021326	Trim27	AW538890|Gm19403|Rfp	tripartite motif-containing 27	protein-coding	-30.0	-1.0
1008	chr13	21150000	21200000	chr13	22000000	22050000		Intergenic	Intergenic	-4931	NM_009054	19720.0	Mm.314056	NM_009054	ENSMUSG00000021326	Trim27	AW538890|Gm19403|Rfp	tripartite motif-containing 27	protein-coding	Intergenic	Intergenic	10643	NM_175659	319168.0	Mm.250564	NM_175659	ENSMUSG00000069302	Hist1h2ah	-	histone cluster 1, H2ah	protein-coding	-1.0	2.0
1009	chr13	21800000	21850000	chr13	22000000	22050000		Intergenic	RMER16-int|LTR|ERVK	7197	NM_175657	319161.0	Mm.261664	NM_175657	ENSMUSG00000069305	Hist1h4n	-	histone cluster 1, H4n	protein-coding	Intergenic	Intergenic	10643	NM_175659	319168.0	Mm.250564	NM_175659	ENSMUSG00000069302	Hist1h2ah	-	histone cluster 1, H2ah	protein-coding	1.0	2.0
1010	chr13	22100000	22150000	chr13	23200000	23250000		Intergenic	Intergenic	-22335	NM_145844	252906.0	Mm.377265	NM_145844	ENSMUSG00000099611	Vmn1r189	V1rh2	vomeronasal 1 receptor 189	protein-coding	Intergenic	RMER2|LTR|ERV1	7627	NM_001167542	100312485.0	Mm.480288	NM_001167542	ENSMUSG00000082316	Vmn1r221	Gm11329	vomeronasal 1 receptor 221	protein-coding	-4.0	2.0
1011	chr13	23400000	23450000	chr13	23550000	23600000		Intergenic	Intergenic	-1134	NM_013924	30946.0	Mm.292094	NM_013924	ENSMUSG00000036376	Abt1	-	activator of basal transcription 1	protein-coding	promoter-TSS (NM_178204)	promoter-TSS (NM_178204)	619	NM_178188	319165.0	Mm.390553	NM_178188	ENSMUSG00000071478	Hist1h2ad	-	histone cluster 1, H2ad	protein-coding	-0.0	0.0
1012	chr13	23800000	23850000	chr13	24250000	24300000		Intergenic	Lx7|LINE|L1	-14434	NM_001164743	105355.0	Mm.27038	NM_134069	ENSMUSG00000036083	Slc17a3	AW261723|Npt4	solute carrier family 17 (sodium phosphate), member 3	protein-coding	intron (NM_026825, intron 2 of 37)	intron (NM_026825, intron 2 of 37)	5790	NM_001311122	68732.0	Mm.211047	NM_026825	ENSMUSG00000021338	Carmil1	1110037D04Rik|AI425970|CARMIL|CARML1|D130057M20|Lrrc16|Lrrc16a	capping protein regulator and myosin 1 linker 1	protein-coding	-3.0	1.0
1013	chr13	24450000	24500000	chr13	24700000	24750000		3' UTR (NM_007717, exon 16 of 16)	3' UTR (NM_007717, exon 16 of 16)	59878	NM_007717	12763.0	Mm.8396	NM_007717	ENSMUSG00000016756	Cmah	-	cytidine monophospho-N-acetylneuraminic acid hydroxylase	protein-coding	exon (NM_001286100, exon 22 of 23)	exon (NM_001286100, exon 22 of 23)	-16221	NM_001370932	666145.0	Mm.390564	NM_001370932	ENSMUSG00000085861	Armh2	1700016G14Rik	armadillo-like helical domain containing 2	protein-coding	12.0	-3.0
1014	chr13	28950000	29000000	chr13	29800000	29850000		Intergenic	Intergenic	-21301	NM_009238	20677.0	Mm.240627	NM_009238	ENSMUSG00000076431	Sox4	AA682046|Sox-4	SRY (sex determining region Y)-box 4	protein-coding	intron (NM_001308486, intron 4 of 5)	intron (NM_001308486, intron 4 of 5)	30673	NR_131896	68916.0	Mm.212227	NM_144536	ENSMUSG00000006191	Cdkal1	1190005B03Rik|6620401C13Rik	CDK5 regulatory subunit associated protein 1-like 1	protein-coding	-4.0	6.0
1015	chr13	30050000	30100000	chr13	30250000	30300000		Intergenic	L1MA6|LINE|L1	-61490	NM_153546	218121.0	Mm.89682	NM_153546	ENSMUSG00000038732	Mboat1	9130215M02Rik|BC023845|LPEAT1|Moact1|Oact1	membrane bound O-acyltransferase domain containing 1	protein-coding	Intergenic	L1Md_F2|LINE|L1	-61356	NM_177322	11607.0	Mm.35062	NM_177322	ENSMUSG00000049115	Agtr1a	1810074K20Rik|AG2S|AI551199|AT1|AT1a|AT2R1|AT2R1A|Agt1ar|Agtr-1a|Agtr1|Angtr-1a	angiotensin II receptor, type 1a	protein-coding	-12.0	-12.0
1016	chr13	30500000	30550000	chr13	31650000	31700000		Intergenic	Intergenic	20316	NM_025710	66694.0	Mm.181933	NM_025710	ENSMUSG00000038462	Uqcrfs1	4430402G14Rik|AI875505	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	protein-coding	Intergenic	MTD|LTR|ERVL-MaLR	49184	NM_010225	14238.0	Mm.125548	NM_010225	ENSMUSG00000038402	Foxf2	FREAC2|Fkh20|LUN	forkhead box F2	protein-coding	4.0	10.0
1017	chr13	30550000	30600000	chr13	30850000	30900000		Intergenic	Intergenic	-29684	NM_025710	66694.0	Mm.181933	NM_025710	ENSMUSG00000038462	Uqcrfs1	4430402G14Rik|AI875505	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	protein-coding	intron (NM_001360093, intron 18 of 28)	intron (NM_001360093, intron 18 of 28)	72761	NM_153072	210554.0	Mm.450571	NM_153072	ENSMUSG00000076430	Hus1b	-	HUS1 checkpoint clamp component B	protein-coding	-6.0	15.0
1018	chr13	31050000	31100000	chr13	31600000	31650000		Intergenic	Intergenic	-100953	NM_025588	66482.0	Mm.293510	NM_025588	ENSMUSG00000021357	Exoc2	2410030I24Rik|AI648199|Sec5|Sec5l1	exocyst complex component 2	protein-coding	promoter-TSS (NM_010225)	promoter-TSS (NM_010225)	-816	NM_010225	14238.0	Mm.125548	NM_010225	ENSMUSG00000038402	Foxf2	FREAC2|Fkh20|LUN	forkhead box F2	protein-coding	-20.0	-0.0
1019	chr13	31050000	31100000	chr13	32650000	32700000		Intergenic	Intergenic	-100953	NM_025588	66482.0	Mm.293510	NM_025588	ENSMUSG00000021357	Exoc2	2410030I24Rik|AI648199|Sec5|Sec5l1	exocyst complex component 2	protein-coding	Intergenic	Lx8b|LINE|L1	108964	NM_001368880	238564.0	Mm.60041	NM_001166030	ENSMUSG00000044951	Mylk4	EG238564	myosin light chain kinase family, member 4	protein-coding	-20.0	22.0
1020	chr13	31750000	31800000	chr13	32600000	32650000		Intergenic	Intergenic	-31646	NM_008592	17300.0	Mm.12949	NM_008592	ENSMUSG00000050295	Foxc1	FREAC3|Fkh1|Mf1|Mf4|ch|fkh-1|frkhda	forkhead box C1	protein-coding	Intergenic	Lx9|LINE|L1	158964	NM_001368880	238564.0	Mm.60041	NM_001166030	ENSMUSG00000044951	Mylk4	EG238564	myosin light chain kinase family, member 4	protein-coding	-6.0	32.0
1021	chr13	32850000	32900000	chr13	33900000	33950000		Intergenic	MURVY-LTR|LTR|ERV1	23140	NM_173051	380839.0	Mm.250802	NM_173051	ENSMUSG00000079049	Serpinb1c	EIC|ovalbumin	serine (or cysteine) peptidase inhibitor, clade B, member 1c	protein-coding	intron (NM_001164118, intron 5 of 7)	intron (NM_001164118, intron 5 of 7)	-11032	NR_040707	68808.0	Mm.443347	NR_040707	ENSMUSG00000085457	1110046J04Rik	-	RIKEN cDNA 1110046J04 gene	ncRNA	5.0	-2.0
1022	chr13	32900000	32950000	chr13	33050000	33100000		Intergenic	Intergenic	-26860	NM_173051	380839.0	Mm.250802	NM_173051	ENSMUSG00000079049	Serpinb1c	EIC|ovalbumin	serine (or cysteine) peptidase inhibitor, clade B, member 1c	protein-coding	Intergenic	RSINE1|SINE|B4	-9103	NM_173052	282663.0	Mm.314490	NM_173052	ENSMUSG00000051029	Serpinb1b	6330533H24Rik|EIB|Serpin1b1|ovalbumin	serine (or cysteine) peptidase inhibitor, clade B, member 1b	protein-coding	-5.0	-2.0
1023	chr13	33250000	33300000	chr13	33400000	33450000		Intergenic	L1MB5|LINE|L1	25392	NM_011456	20710.0	Mm.379809	NM_011456	ENSMUSG00000062342	Serpinb9e	AW540195|NK26|Spi14|ovalbumin	serine (or cysteine) peptidase inhibitor, clade B, member 9e	protein-coding	Intergenic	Intergenic	29327	NM_001370927	544923.0		NM_001370927	ENSMUSG00000071452	Serpinb9h	Gm11397	serine (or cysteine) peptidase inhibitor, clade B, member 9h	protein-coding	5.0	6.0
1024	chr13	34000000	34050000	chr13	34850000	34900000		intron (NM_009068, intron 7 of 10)	MTA_Mm|LTR|ERVL-MaLR	-12641	NM_026512	68021.0	Mm.140243	NM_026512	ENSMUSG00000038286	Bphl	2010012D11Rik|5730533B08Rik|AI115341	biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)	protein-coding	promoter-TSS (NM_013830)	promoter-TSS (NM_013830)	-494	NM_013830	19134.0	Mm.10027	NM_013830	ENSMUSG00000021413	Prpf4b	2610037H07|Prp4|Prp4k|Prpk|cbp143	pre-mRNA processing factor 4B	protein-coding	-3.0	-0.0
1025	chr13	34000000	34050000	chr13	35700000	35750000		intron (NM_009068, intron 7 of 10)	MTA_Mm|LTR|ERVL-MaLR	-12641	NM_026512	68021.0	Mm.140243	NM_026512	ENSMUSG00000038286	Bphl	2010012D11Rik|5730533B08Rik|AI115341	biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)	protein-coding	intron (NM_009881, intron 3 of 9)	RMER19C|LTR|ERVK	-16402	NM_001123386	12593.0	Mm.29002	NM_009881	ENSMUSG00000059288	Cdyl	AI325931	chromodomain protein, Y chromosome-like	protein-coding	-3.0	-3.0
1026	chr13	34050000	34100000	chr13	34100000	34150000		TTS (NM_026512)	TTS (NM_026512)	3008	NM_009450	22151.0	Mm.422827	NM_009450	ENSMUSG00000058672	Tubb2a	M(beta)2|Tubb2	tubulin, beta 2A class IIA	protein-coding	Intergenic	Intergenic	5354	NM_023716	73710.0	Mm.379227	NM_023716	ENSMUSG00000045136	Tubb2b	2410129E14Rik|brdp	tubulin, beta 2B class IIB	protein-coding	1.0	1.0
1027	chr13	35050000	35100000	chr13	35750000	35800000		Intergenic	B2_Mm2|SINE|B2	-80856	NR_073427	23986.0	Mm.491141	NM_011868	ENSMUSG00000021417	Eci2	Acbd2|Drs1|Hca88|Peci	enoyl-Coenzyme A delta isomerase 2	protein-coding	intron (NM_001123386, intron 1 of 6)	URR1B|DNA|hAT-Charlie	33598	NM_001123386	12593.0	Mm.29002	NM_009881	ENSMUSG00000059288	Cdyl	AI325931	chromodomain protein, Y chromosome-like	protein-coding	-16.0	7.0
1028	chr13	36000000	36050000	chr13	36650000	36700000		intron (NM_201358, intron 2 of 2)	intron (NM_201358, intron 2 of 2)	57094	NM_029628	76487.0	Mm.44745	NM_029628	ENSMUSG00000050423	Ppp1r3g	1600032L17Rik	protein phosphatase 1, regulatory subunit 3G	protein-coding	Intergenic	L1M2|LINE|L1	59477	NM_153529	68404.0	Mm.232930	NM_153529	ENSMUSG00000039114	Nrn1	0710008J23Rik|Cpg15|Nrn	neuritin 1	protein-coding	11.0	12.0
1029	chr13	36250000	36300000	chr13	37300000	37350000		intron (NM_001039189, intron 3 of 5)	intron (NM_001039189, intron 3 of 5)	157357	NM_024274	69955.0	Mm.70690	NM_024274	ENSMUSG00000021420	Fars2	Fars1|pheRS	phenylalanine-tRNA synthetase 2 (mitochondrial)	protein-coding	Intergenic	Intergenic	-20345	NM_010745	17084.0	Mm.2639	NM_010745	ENSMUSG00000021423	Ly86	MD-1|MD1|ly86_tv2	lymphocyte antigen 86	protein-coding	31.0	-4.0
1030	chr13	36750000	36800000	chr13	37300000	37350000		Intergenic	MTC|LTR|ERVL-MaLR	-40523	NM_153529	68404.0	Mm.232930	NM_153529	ENSMUSG00000039114	Nrn1	0710008J23Rik|Cpg15|Nrn	neuritin 1	protein-coding	Intergenic	Intergenic	-20345	NM_010745	17084.0	Mm.2639	NM_010745	ENSMUSG00000021423	Ly86	MD-1|MD1|ly86_tv2	lymphocyte antigen 86	protein-coding	-8.0	-4.0
1031	chr13	37500000	37550000	chr13	37850000	37900000		Intergenic	Intergenic	179655	NM_010745	17084.0	Mm.2639	NM_010745	ENSMUSG00000021423	Ly86	MD-1|MD1|ly86_tv2	lymphocyte antigen 86	protein-coding	intron (NM_001039188, intron 1 of 9)	intron (NM_001039188, intron 1 of 9)	-13434	NR_033218	68750.0	Mm.491109	NM_026830	ENSMUSG00000039087	Rreb1	1110037N09Rik|AA414966|B930013M22Rik	ras responsive element binding protein 1	protein-coding	36.0	-3.0
1032	chr13	38850000	38900000	chr13	40750000	40800000		Intergenic	Intergenic	85537	NM_134060	108652.0	Mm.255506	NM_134060	ENSMUSG00000021432	Slc35b3	4921526O06Rik|AI428480|CGI-19|PABST2|PAPST2	solute carrier family 35, member B3	protein-coding	Intergenic	IAP1-MM_LTR|LTR|ERVK	-40080	NM_001301674	21418.0	Mm.85544	NM_011547	ENSMUSG00000021359	Tfap2a	AP-2|AP2alpha|Ap-2 (a)|Ap2|Ap2tf|Tcfap2a	transcription factor AP-2, alpha	protein-coding	17.0	-8.0
1033	chr13	41250000	41300000	chr13	41550000	41600000		3' UTR (NM_001135577, exon 2 of 2)	3' UTR (NM_001135577, exon 2 of 2)	25156	NM_001135577	108934.0	Mm.38578	NM_001135577	ENSMUSG00000091264	Smim13	2900036K02Rik	small integral membrane protein 13	protein-coding	Intergenic	URR1B|DNA|hAT-Charlie	-30882	NM_001368686	621976.0	Mm.259830	NM_001163572	ENSMUSG00000087370	Tmem170b	EG621976	transmembrane protein 170B	protein-coding	5.0	-6.0
1034	chr13	41250000	41300000	chr13	42200000	42250000		3' UTR (NM_001135577, exon 2 of 2)	3' UTR (NM_001135577, exon 2 of 2)	25156	NM_001135577	108934.0	Mm.38578	NM_001135577	ENSMUSG00000091264	Smim13	2900036K02Rik	small integral membrane protein 13	protein-coding	Intergenic	L2a|LINE|L2	-76476	NM_010104	13614.0	Mm.14543	NM_010104	ENSMUSG00000021367	Edn1	ET-1|PPET1|preproET	endothelin 1	protein-coding	5.0	-15.0
1035	chr13	41650000	41700000	chr13	42800000	42850000		Intergenic	Intergenic	69118	NM_001163572	621976.0	Mm.259830	NM_001163572	ENSMUSG00000087370	Tmem170b	EG621976	transmembrane protein 170B	protein-coding	intron (NM_001005740, intron 1 of 12)	intron (NM_001005740, intron 1 of 12)	-41247	NM_001302636	218194.0	Mm.160124	NM_198419	ENSMUSG00000054728	Phactr1	9630030F18Rik|Rpel1	phosphatase and actin regulator 1	protein-coding	14.0	-8.0
1036	chr13	41700000	41750000	chr13	42200000	42250000		Intergenic	Intergenic	119118	NM_001163572	621976.0	Mm.259830	NM_001163572	ENSMUSG00000087370	Tmem170b	EG621976	transmembrane protein 170B	protein-coding	Intergenic	L2a|LINE|L2	-76476	NM_010104	13614.0	Mm.14543	NM_010104	ENSMUSG00000021367	Edn1	ET-1|PPET1|preproET	endothelin 1	protein-coding	24.0	-15.0
1037	chr13	43150000	43200000	chr13	43300000	43350000		Intergenic	Intergenic	-3499	NM_001252639	67046.0	Mm.269213	NM_025935	ENSMUSG00000021368	Tbc1d7	2610009C09Rik	TBC1 domain family, member 7	protein-coding	Intergenic	Lx5|LINE|L1	-20828	NM_001033399	328232.0	Mm.441399	NM_001033399	ENSMUSG00000051335	Gfod1	9630032O13|AI850995	glucose-fructose oxidoreductase domain containing 1	protein-coding	-1.0	-4.0
1038	chr13	43600000	43650000	chr13	45450000	45500000		intron (NM_183204, intron 1 of 1)	L1_Rod|LINE|L1	9203	NM_183204	328234.0	Mm.40588	NM_183204	ENSMUSG00000044164	Rnf182	C630023L15Rik	ring finger protein 182	protein-coding	Intergenic	L1MD|LINE|L1	-32444	NM_025508	66355.0	Mm.290802	NM_025508	ENSMUSG00000000253	Gmpr	2310004P21Rik|AV028449|GMPR 1	guanosine monophosphate reductase	protein-coding	2.0	-6.0
1039	chr13	45000000	45050000	chr13	45450000	45500000		Intergenic	Intergenic	-22904	NM_025772	94245.0	Mm.352311	NM_025772	ENSMUSG00000057531	Dtnbp1	5430437B18Rik|AW048963|Bloc1s8|dysbindin|sdy	dystrobrevin binding protein 1	protein-coding	Intergenic	L1MD|LINE|L1	-32444	NM_025508	66355.0	Mm.290802	NM_025508	ENSMUSG00000000253	Gmpr	2310004P21Rik|AV028449|GMPR 1	guanosine monophosphate reductase	protein-coding	-5.0	-6.0
1040	chr13	45600000	45650000	chr13	46850000	46900000		intron (NM_001199304, intron 5 of 6)	intron (NM_001199304, intron 5 of 6)	117556	NM_025508	66355.0	Mm.290802	NM_025508	ENSMUSG00000000253	Gmpr	2310004P21Rik|AV028449|GMPR 1	guanosine monophosphate reductase	protein-coding	intron (NM_010617, intron 2 of 37)	RCHARR1|DNA|hAT-Charlie	54718	NM_010617	16553.0	Mm.342703	NM_010617	ENSMUSG00000021375	Kif13a	4930505I07Rik|mKIAA4109	kinesin family member 13A	protein-coding	24.0	11.0
1041	chr13	46300000	46350000	chr13	46650000	46700000		Intergenic	MYSERV-int|LTR|ERVK	51279	NM_001005422	380842.0	Mm.188108	NM_001005422	ENSMUSG00000063529	Stmnd1	Gm1574	stathmin domain containing 1	protein-coding	intron (NM_001033192, intron 4 of 4)	intron (NM_001033192, intron 4 of 4)	5478	NM_001033192	97863.0	Mm.275934	NM_001033192	ENSMUSG00000069237	Fam8a1	C78339	family with sequence similarity 8, member A1	protein-coding	10.0	1.0
1042	chr13	50000000	50050000	chr13	50750000	50800000		Intergenic	L1_Mur2|LINE|L1	225308	NM_001033438	380882.0	Mm.425809	NM_001033438	ENSMUSG00000095300	Gm906	-	predicted gene 906	protein-coding	Intergenic	Intergenic	-9752	NR_045364	71654.0	Mm.427318	NR_045364	ENSMUSG00000113652	4930518P08Rik	-	RIKEN cDNA 4930518P08 gene	ncRNA	45.0	-2.0
1043	chr13	50950000	51000000	chr13	51400000	51450000		Intergenic	MER2|DNA|TcMar-Tigger	125727	NR_029463	77428.0	Mm.405630	NR_029463		9430083A17Rik	-	RIKEN cDNA 9430083A17 gene	ncRNA	3' UTR (NM_009167, exon 12 of 12)	3' UTR (NM_009167, exon 12 of 12)	16382	NM_010101	13610.0	Mm.136736	NM_010101	ENSMUSG00000067586	S1pr3	AI132464|Edg3|Lpb3|S1p3	sphingosine-1-phosphate receptor 3	protein-coding	25.0	3.0
1044	chr13	51700000	51750000	chr13	51750000	51800000		intron (NM_001281880, intron 4 of 16)	intron (NM_001281880, intron 4 of 16)	68747	NM_013660	20354.0	Mm.33903	NM_013660	ENSMUSG00000021451	Sema4d	CD100|Semacl2|Semaj|Semcl2|coll-4	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D	protein-coding	intron (NM_001281880, intron 1 of 16)	intron (NM_001281880, intron 1 of 16)	18747	NM_013660	20354.0	Mm.33903	NM_013660	ENSMUSG00000021451	Sema4d	CD100|Semacl2|Semaj|Semcl2|coll-4	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D	protein-coding	14.0	4.0
1045	chr13	51800000	51850000	chr13	52200000	52250000		Intergenic	Intergenic	-21675	NM_011817	23882.0	Mm.281298	NM_011817	ENSMUSG00000021453	Gadd45g	AI327420|C86281|CR6|DDIT2|OIG37	growth arrest and DNA-damage-inducible 45 gamma	protein-coding	Intergenic	Intergenic	128259	NR_045061	74050.0	Mm.84860	NR_045061	ENSMUSG00000113211	4921525O09Rik	-	RIKEN cDNA 4921525O09 gene	ncRNA	-4.0	26.0
1046	chr13	52250000	52300000	chr13	52600000	52650000		Intergenic	B4A|SINE|B4	178259	NR_045061	74050.0	Mm.84860	NR_045061	ENSMUSG00000113211	4921525O09Rik	-	RIKEN cDNA 4921525O09 gene	ncRNA	intron (NM_001198977, intron 7 of 13)	intron (NM_001198977, intron 7 of 13)	28118	NM_011518	20963.0	Mm.375031	NM_011518	ENSMUSG00000021457	Syk	Sykb	spleen tyrosine kinase	protein-coding	36.0	6.0
1047	chr13	52700000	52750000	chr13	52950000	53000000		Intergenic	RLTR17B_Mm|LTR|ERVK	32205	NR_027893	105404.0	Mm.184173	NR_027893		BB123696	-	expressed sequence BB123696	ncRNA	intron (NM_017373, intron 1 of 1)	intron (NM_017373, intron 1 of 1)	6039	NM_017373	18030.0	Mm.136604	NM_017373	ENSMUSG00000056749	Nfil3	AV225605|E4BP4	nuclear factor, interleukin 3, regulated	protein-coding	6.0	1.0
1048	chr13	54550000	54600000	chr13	54600000	54650000		promoter-TSS (NM_019968)	promoter-TSS (NM_019968)	-13	NM_019968	56795.0	Mm.89484	NM_019968	ENSMUSG00000025870	Arl10	Arl10a|Arm1	ADP-ribosylation factor-like 10	protein-coding	intron (NM_178397, intron 1 of 10)	intron (NM_178397, intron 1 of 10)	3216	NM_178397	76577.0	Mm.194459	NM_178397	ENSMUSG00000025873	Faf2	2210404D11Rik|AI462440|Ubxd8|mKIAA0887	Fas associated factor family member 2	protein-coding	-0.0	1.0
1049	chr13	54550000	54600000	chr13	55600000	55650000		promoter-TSS (NM_019968)	promoter-TSS (NM_019968)	-13	NM_019968	56795.0	Mm.89484	NM_019968	ENSMUSG00000025870	Arl10	Arl10a|Arm1	ADP-ribosylation factor-like 10	protein-coding	exon (NM_007596, exon 2 of 4)	exon (NM_007596, exon 2 of 4)	1995	NM_007596	12328.0	Mm.2313	NM_007596	ENSMUSG00000021501	Caml	AI385748|Camlg	calcium modulating ligand	protein-coding	-0.0	0.0
1050	chr13	54650000	54700000	chr13	55200000	55250000		Intergenic	B2_Mm2|SINE|B2	12808	NM_001146025	105239.0	Mm.25366	NM_134064	ENSMUSG00000034928	Rnf44	AI854545|mKIAA1100	ring finger protein 44	protein-coding	intron (NM_008739, intron 2 of 22)	B1_Mur4|SINE|Alu	15218	NM_008739	18193.0	Mm.168965	NM_008739	ENSMUSG00000021488	Nsd1	AI528500|KMT3B	nuclear receptor-binding SET-domain protein 1	protein-coding	3.0	3.0
1051	chr13	58100000	58150000	chr13	59750000	59800000		TTS (NM_029872)	TTS (NM_029872)	3556	NM_029872	77134.0	Mm.490274	NM_029872	ENSMUSG00000007836	Hnrnpa0	1110055B05Rik|3010025E17Rik|Hnrpa0|hnRNP A0	heterogeneous nuclear ribonucleoprotein A0	protein-coding	intron (NM_153538, intron 27 of 27)	intron (NM_153538, intron 27 of 27)	5034	NR_015349	13996.0	Mm.490435	NR_015349		Etohd2	AW491659	ethanol decreased 2	ncRNA	1.0	1.0
1052	chr13	59850000	59900000	chr13	60700000	60750000		Intergenic	Intergenic	-51853	NM_153538	214290.0	Mm.233082	NM_153538	ENSMUSG00000035248	Tut7	6030448M23Rik|AA420405|Tent3b|Zcchc6	terminal uridylyl transferase 7	protein-coding	intron (NM_134062, intron 11 of 26)	intron (NM_134062, intron 11 of 26)	61364	NM_199148	218275.0	Mm.222427	NM_199148	ENSMUSG00000042243	BC051665	-	cDNA sequence BC051665	protein-coding	-10.0	12.0
1053	chr13	60750000	60800000	chr13	61200000	61250000		Intergenic	Intergenic	11364	NM_199148	218275.0	Mm.222427	NM_199148	ENSMUSG00000042243	BC051665	-	cDNA sequence BC051665	protein-coding	Intergenic	L1Md_F|LINE|L1	-21608	NM_021445	58518.0	Mm.143794	NM_021445	ENSMUSG00000021441	Cts6	1600022N02Rik	cathepsin 6	protein-coding	2.0	-4.0
